Symbol,Count,Frequency,MedianOccurence,MinOccurence
ng,1022,0.10909723638125961,915.4256360078277,5

cu,1019,0.10877699009051228,917.9391560353288,6

és,1012,0.10802974874543517,905.3666007905139,4

 D,999,0.10664201481886337,935.5595595595596,2

èr,997,0.10642851729169847,919.1424272818456,8

 g,994,0.10610827100095113,940.0010060362173,5

s.,980,0.10461378831079689,954.8897959183673,14

"
l",978,0.104400290783632,951.3415132924335,65

ts,969,0.10343955191138998,964.6398348813209,4

né,954,0.10183832045765329,961.0765199161425,2

iv,952,0.10162482293048841,982.8771008403361,3

d ,941,0.1004505865310815,994.4357066950054,3

ab,935,0.09981009394958683,1000.8791443850267,3

ic,930,0.0992763501316746,1005.9451612903226,6

ha,890,0.09500639958837677,1051.2056179775282,7

mb,870,0.09287142431672785,1074.464367816092,11

",
",862,0.09201743420806828,1085.516241299304,14

th,851,0.09084319780866137,1099.605170387779,2

am,846,0.09030945399074916,1104.8037825059102,6

pu,815,0.08700024231969333,1145.354601226994,7

sp,815,0.08700024231969333,1145.242944785276,9

sé,810,0.0864664985017811,1131.4987654320987,8

êm,806,0.08603950344745132,1136.893300248139,10

"r,",803,0.08571925715670398,1159.2029887920298,7

ig,799,0.0852922621023742,1170.846057571965,8

"
e",797,0.08507876457520931,1173.9196988707654,64

rr,794,0.08475851828446197,1177.3186397984887,8

mê,791,0.08443827199371463,1158.4702907711758,10

fe,783,0.08358428188505507,1194.234993614304,9

 h,781,0.08337078435789018,1198.42509603073,2

"n
",779,0.08315728683072529,1200.8985879332477,65

"
s",774,0.08262354301281305,1209.2248062015503,64

dr,770,0.08219654795848327,1214.0844155844156,7

uc,767,0.08187630166773593,1220.2294654498044,8

op,766,0.08176955290415348,1221.4947780678851,5

e;,761,0.08123580908624126,1204.1300919842313,12

iè,746,0.07963457763250457,1228.7332439678285,5

rc,744,0.07942108010533969,1257.9354838709678,11

ei,743,0.07931433134175724,1258.021534320323,8

ez,742,0.0792075825781748,1235.9191374663073,5

be,740,0.0789940850510099,1264.8405405405406,12

bi,721,0.07696585854294342,1296.1012482662968,9

: ,720,0.07685910977936097,1299.6875,18

ol,718,0.07664561225219609,1302.7938718662954,5

'o,716,0.0764321147250312,994.090782122905,7

rm,706,0.07536462708920674,1325.5509915014163,13

cr,705,0.07525787832562429,1327.6794326241136,13

 y,698,0.07451063698054718,1340.0171919770773,11

"
q",694,0.0740836419262174,1319.8184438040346,67

pp,693,0.07397689316263495,1349.844155844156,10

'u,691,0.07376339563547005,999.4312590448625,7

éc,689,0.07354989810830516,1328.5834542815676,12

"
a",683,0.0729094055268105,1368.5402635431917,59

t-,680,0.07258915923606314,1342.3426470588236,2

gr,676,0.07216216418173337,1382.6627218934912,9

j',672,0.07173516912740358,1026.3779761904761,14

sc,668,0.0713081740730738,1401.2724550898204,11

lq,666,0.07109467654590891,1376.162162162162,15

"n,",651,0.06949344509217222,1437.8079877112136,6

Ca,651,0.06949344509217222,1408.731182795699,10

ff,650,0.06938669632858978,1438.2723076923078,6

rd,646,0.06895970127426,1447.484520123839,5

c ,638,0.06810571116560042,1466.039184952978,4

ot,635,0.0677854648748531,1473.555905511811,4

ev,623,0.06650447971186374,1501.720706260032,17

 ê,622,0.06639773094828129,1450.1832797427653,7

cl,607,0.06479649949454461,1541.9686985172982,9

iq,602,0.06426275567663238,1523.7109634551496,8

 M,601,0.06415600691304993,1556.1963394342763,2

ea,596,0.0636222630951377,1570.7332214765102,7

vr,591,0.06308851927722547,1552.1252115059222,6

"r
",589,0.06287502175006059,1588.8285229202038,64

up,588,0.06276827298647814,1591.0646258503402,5

rè,587,0.06266152422289568,1561.381601362862,7

  ,584,0.062341277932148345,1588.23801369863,0

"a
",581,0.06202103164140102,1607.8709122203097,62

ès,580,0.06191428287781857,1580.239655172414,12

’a,579,0.061807534114236125,1583.7720207253885,6

hi,578,0.061700785350653674,1619.5017301038063,6

"
m",573,0.06116704153274144,1631.8097731239093,65

ls,571,0.06095354400557655,1632.555166374781,3

mé,566,0.06041980018766433,1620.0282685512368,6

ua,566,0.06041980018766433,1640.3109540636042,6

gn,560,0.05977930760616965,1633.6392857142857,7

s;,559,0.0596725588425872,1639.9355992844364,29

ib,555,0.05924556378825742,1686.7855855855855,12

nf,555,0.05924556378825742,1686.4630630630631,10

z ,552,0.058925317497510094,1661.4239130434783,5

 P,549,0.05860507120676275,1705.0437158469945,4

Di,534,0.05700383975302606,1668.1385767790262,7

"i,",527,0.05625659840794894,1737.9810246679317,8

vé,525,0.05604310088078404,1746.087619047619,9

ph,520,0.05550935706287182,1789.125,6

 L,518,0.055295859535706926,1807.177606177606,8

sq,516,0.05508236200854204,1776.2538759689924,16

ép,514,0.05486886448137715,1784.4610894941634,10

 I,511,0.054548618190629804,1830.3268101761253,2

bo,509,0.054335120663464916,1839.3889980353636,8

"i
",505,0.05390812560913513,1815.7782178217822,65

ps,487,0.05198664786465111,1882.6919917864477,8

s',483,0.05155965281032133,1432.4492753623188,5

if,465,0.0496381750658373,2009.1827956989248,11

ob,462,0.04931792877508997,2017.3246753246754,15

pi,462,0.04931792877508997,2019.487012987013,10

jo,461,0.04921118001150752,1977.1019522776573,6

oy,457,0.048784184957177734,2037.6498905908097,19

br,455,0.04857068743001284,2056.0395604395603,10

ep,454,0.048463938666430395,2061.4691629955946,10

